FinishTime,ArrivalTime,ServiceTime,ID
2.32072,0.0985021,0.740741,12288676
3.13286,0.910642,0.740741,12288677
5.73777,3.51555,0.740741,12288678
6.87393,4.65171,0.740741,12288679
7.29832,5.0761,0.740741,12288680
9.88648,7.66426,0.740741,12288681
10.8608,8.63854,0.740741,12288682
11.3239,9.10168,0.740741,12288683
12.1087,9.71882,0.740741,12288684
13.083,10.1286,0.740741,12288685
14.3309,12.0714,0.740741,12288687
15.3052,12.218,0.740741,12288688
16.5531,13.8195,0.740741,12288689
17.5274,14.3465,0.740741,12288690
17.9906,10.3894,2.22222,12288686
18.7754,15.252,0.740741,12288691
19.7496,15.6762,0.740741,12288692
20.2128,16.6462,0.740741,12288693
20.9976,16.7647,0.740741,12288694
22.435,18.8296,0.740741,12288696
25.6297,23.4075,0.740741,12288698
26.4163,18.2396,2.22222,12288695
27.6643,19.9418,2.22222,12288697
27.8519,25.3475,0.740741,12288699
29.8865,27.0388,0.740741,12288701
32.1087,29.192,0.740741,12288703
33.083,26.1636,2.22222,12288700
34.3309,30.3309,0.740741,12288704
34.5186,27.5405,2.22222,12288702
35.3052,30.432,0.740741,12288705
36.5531,33.921,0.740741,12288706
39.4955,37.2733,0.740741,12288707
42.5484,40.3262,0.740741,12288709
42.95,40.7278,0.740741,12288710
44.7707,41.4972,0.740741,12288711
44.8902,38.2235,2.22222,12288708
45.1722,42.4179,0.740741,12288712
46.9929,43.3942,0.740741,12288713
47.1124,44.0619,0.740741,12288714
48.256,46.0338,0.740741,12288715
51.6664,47.222,1.48148,12288716
53.5762,51.354,0.740741,12288717
54.5658,52.3436,0.740741,12288718
55.6945,53.4722,0.740741,12288719
55.9385,53.7163,0.740741,12288720
56.788,53.7392,0.740741,12288721
58.1607,54.2824,0.740741,12288723
59.0102,56.1529,0.740741,12288724
61.2325,56.979,0.740741,12288726
62.3611,53.8388,2.22222,12288722
62.6051,56.2829,1.48148,12288725
63.4547,57.6049,0.740741,12288727
64.5833,58.077,0.740741,12288728
64.8274,60.9676,0.740741,12288729
65.6769,61.3732,0.740741,12288730
66.8056,62.946,0.740741,12288731
67.0496,63.1156,0.740741,12288732
67.8991,63.2125,0.740741,12288733
69.0278,66.3175,0.740741,12288734
69.2718,66.51,0.740741,12288735
70.1213,66.5893,0.740741,12288736
71.25,67.0449,0.740741,12288737
72.3436,68.2412,0.740741,12288739
73.4722,69.4317,0.740741,12288740
74.5658,71.2374,0.740741,12288741
75.6945,71.4386,0.740741,12288742
75.9385,67.0784,2.22222,12288738
76.788,72.0326,0.740741,12288743
77.9167,74.4043,0.740741,12288744
78.1607,75.4758,0.740741,12288745
79.0102,75.5843,0.740741,12288746
80.6974,78.4752,0.740741,12288747
81.5066,79.2844,0.740741,12288748
86.2112,79.5446,2.22222,12288749
89.3555,87.1333,0.740741,12288751
92.0426,85.3759,2.22222,12288750
92.5253,90.3031,0.740741,12288752
96.3871,94.1649,0.740741,12288754
97.185,90.5183,2.22222,12288753
97.6604,95.4381,0.740741,12288755
98.6093,95.839,0.740741,12288756
99.4072,96.3764,0.740741,12288757
99.8826,97.3278,0.740741,12288758
100.832,97.4158,0.740741,12288759
103.964,101.742,0.740741,12288762
106.074,97.6364,2.22222,12288760
106.549,99.0025,2.22222,12288761
109.993,107.771,0.740741,12288763
112.215,108.464,0.740741,12288766
112.427,107.982,1.48148,12288764
114.759,108.092,2.22222,12288765
118.882,108.879,2.22222,12288767
119.144,112.477,2.22222,12288768
121.104,115.429,0.740741,12288770
121.366,115.78,0.740741,12288771
121.426,114.179,2.22222,12288769
123.327,117.962,0.740741,12288772
123.588,118.383,0.740741,12288773
125.549,119.686,0.740741,12288775
125.87,119.502,1.48148,12288774
128.092,120.526,0.740741,12288778
130.255,120.092,2.22222,12288776
132.215,120.437,2.22222,12288777
132.477,122.533,0.740741,12288780
134.438,123.487,0.740741,12288781
134.699,126.596,0.740741,12288782
134.759,121.569,2.22222,12288779
136.66,127.932,0.740741,12288783
136.921,128.336,0.740741,12288784
136.981,129.332,0.740741,12288785
138.882,129.926,0.740741,12288786
139.144,132.298,0.740741,12288787
139.203,133.6,0.740741,12288788
141.104,133.604,0.740741,12288789
141.783,139.561,0.740741,12288791
145.81,134.317,2.22222,12288790
147.771,139.652,2.22222,12288792
148.032,140.59,0.740741,12288794
148.45,139.778,2.22222,12288793
149.993,141.529,0.740741,12288795
150.255,146.018,0.740741,12288796
150.672,147.565,0.740741,12288797
152.215,148.562,0.740741,12288798
154.438,149.963,0.740741,12288801
156.66,153.308,0.740741,12288802
156.921,148.703,2.22222,12288799
157.339,149.656,2.22222,12288800
