FinishTime,ArrivalTime,ServiceTime,ID
5.234649607574097e+00,3.469943725221155e+00,5.882352941176471e-01,2429467
7.896534930577256e+00,6.131829048224315e+00,5.882352941176471e-01,2429469
8.584517412441819e+00,3.290399765382995e+00,1.764705882352941e+00,2429466
1.061393724427256e+01,5.319819597213739e+00,1.764705882352941e+00,2429468
1.319065257763608e+01,7.643634286012718e+00,1.764705882352941e+00,2429470
1.518388173456500e+01,9.889764087506181e+00,1.764705882352941e+00,2429471
1.676506545904978e+01,1.147094781199096e+01,1.764705882352941e+00,2429472
1.927386749432849e+01,1.574445572962261e+01,1.176470588235294e+00,2429473
2.044899059764147e+01,1.868428471528853e+01,5.882352941176471e-01,2429474
2.202646733807260e+01,2.026176145571966e+01,5.882352941176471e-01,2429475
2.623531525295113e+01,2.094119760589231e+01,1.764705882352941e+00,2429476
2.933106393131491e+01,2.677703138820676e+01,5.882352941176471e-01,2429481
2.971993058007936e+01,2.347598682175006e+01,1.764705882352941e+00,2429478
2.971993058007936e+01,2.278840342683151e+01,1.764705882352941e+00,2429477
3.109576981366785e+01,2.797066473466475e+01,5.882352941176471e-01,2429483
3.148463646243230e+01,2.354705476908028e+01,1.176470588235294e+00,2429479
3.324934234478524e+01,2.541278551784457e+01,1.764705882352941e+00,2429480
3.622206860605918e+01,3.445736272370624e+01,5.882352941176471e-01,2429485
3.828498709331565e+01,3.299086944625682e+01,1.764705882352941e+00,2429484
4.494346493371487e+01,4.317875905136193e+01,5.882352941176471e-01,2429486
4.887359202974253e+01,4.710888614738959e+01,5.882352941176471e-01,2429489
5.159729677155127e+01,4.806788500684539e+01,1.176470588235294e+00,2429490
5.168750860656631e+01,4.620913380471210e+01,1.764705882352941e+00,2429487
5.240300379444842e+01,4.648743627928783e+01,1.764705882352941e+00,2429488
5.340710857141173e+01,5.011708148273033e+01,5.882352941176471e-01,2429491
5.492359532178789e+01,5.315888943943495e+01,5.882352941176471e-01,2429493
5.517181445376467e+01,5.117902199349459e+01,1.176470588235294e+00,2429492
5.517181445376467e+01,5.320572949936859e+01,5.882352941176471e-01,2429494
6.628417163529688e+01,6.099005398823806e+01,1.764705882352941e+00,2429495
6.642580553018156e+01,6.113168788312273e+01,1.764705882352941e+00,2429496
6.805833446912893e+01,6.276421682207011e+01,1.764705882352941e+00,2429497
6.819051141253450e+01,6.636123745611766e+01,5.882352941176471e-01,2429501
7.158459391667511e+01,6.538756327426508e+01,1.764705882352941e+00,2429498
7.161813025403585e+01,6.985342437168291e+01,5.882352941176471e-01,2429502
7.437949650606630e+01,7.261479062371335e+01,5.882352941176471e-01,2429503
