FinishTime,ArrivalTime,ServiceTime,ID
2.35313,0.130903,0.740741,35179533
3.17707,0.954852,0.740741,35179535
4.57535,1.44626,0.740741,35179536
7.35123,0.684566,2.22222,35179534
9.57345,5.80061,0.740741,35179539
9.84374,1.47698,2.22222,35179537
10.185,5.74057,1.48148,35179538
11.7957,5.90685,0.740741,35179540
12.066,7.02597,0.740741,35179541
14.0179,7.55395,0.740741,35179543
14.2882,10.9696,0.740741,35179544
16.2401,12.7984,0.740741,35179545
16.8517,7.4898,2.22222,35179542
17.7874,15.5651,0.740741,35179546
18.4623,15.702,0.740741,35179547
19.0739,16.7458,0.740741,35179548
21.3468,19.1246,0.740741,35179549
22.1336,19.9114,0.740741,35179550
28.0607,25.8385,0.740741,35179551
29.2949,27.0727,0.740741,35179552
29.679,27.4568,0.740741,35179553
30.84,28.6178,0.740741,35179554
31.5172,29.0612,0.740741,35179555
32.2855,30.0632,0.740741,35179556
34.1144,31.8921,0.740741,35179557
34.3095,32.0873,0.740741,35179558
34.7342,32.512,0.740741,35179559
36.3366,33.0995,0.740741,35179560
36.5318,33.2704,0.740741,35179561
36.9564,33.8463,0.740741,35179562
38.5588,34.8751,0.740741,35179563
38.9589,36.7366,0.740741,35179564
40.1527,37.9305,0.740741,35179565
42.9561,40.7339,0.740741,35179567
43.0599,40.8377,0.740741,35179568
45.1784,41.6733,0.740741,35179569
45.2821,41.7045,0.740741,35179570
46.8472,40.1806,2.22222,35179566
47.4006,42.0952,0.740741,35179571
47.5044,42.1171,0.740741,35179572
49.0695,43.6926,0.740741,35179573
52.0365,49.8143,0.740741,35179575
52.9876,50.7654,0.740741,35179576
55.4356,48.7689,2.22222,35179574
56.481,50.8264,1.48148,35179577
57.6578,52.7691,0.740741,35179579
58.7032,53.9436,0.740741,35179580
59.6543,52.1956,2.22222,35179578
60.9254,55.9309,0.740741,35179582
61.8765,56.7018,0.740741,35179583
63.1476,58.8652,0.740741,35179584
64.0987,59.1927,0.740741,35179585
64.3244,55.8666,2.22222,35179581
66.3209,60.8363,0.740741,35179587
66.5467,61.2799,0.740741,35179588
68.5432,62.0844,0.740741,35179589
68.7689,62.4091,0.740741,35179590
69.8143,60.7427,2.22222,35179586
70.7654,63.467,0.740741,35179591
70.9911,63.7384,0.740741,35179592
72.9876,68.366,0.740741,35179594
73.2133,69.8011,0.740741,35179595
74.2587,65.8907,1.48148,35179593
75.2098,70.5304,0.740741,35179596
75.4356,70.7061,0.740741,35179597
76.481,71.0598,0.740741,35179598
77.6578,72.7781,0.740741,35179600
78.7032,72.9237,0.740741,35179601
79.6543,71.0733,1.48148,35179599
80.9254,74.3571,0.740741,35179603
81.8765,74.3913,0.740741,35179604
83.1476,75.23,0.740741,35179605
84.0987,75.6553,0.740741,35179606
84.3244,74.1766,2.22222,35179602
85.3698,76.0238,0.740741,35179607
86.3209,76.9105,0.740741,35179608
86.5467,77.0798,0.740741,35179609
87.5921,77.7502,0.740741,35179610
88.7689,77.9075,0.740741,35179612
90.9911,78.0029,0.740741,35179614
92.0365,77.9377,1.48148,35179613
92.9876,77.8723,2.22222,35179611
93.2133,80.9718,0.740741,35179615
94.2587,83.9967,0.740741,35179616
95.2098,84.1445,0.740741,35179617
95.4356,84.2672,0.740741,35179618
97.6578,90.0568,0.740741,35179621
99.6543,85.6542,1.48148,35179620
99.88,93.9407,0.740741,35179622
100.925,84.8391,2.22222,35179619
101.876,94.6134,0.740741,35179623
102.102,95.596,0.740741,35179624
103.148,95.6138,0.740741,35179625
104.324,96.8182,0.740741,35179627
105.37,97.2704,0.740741,35179628
106.547,98.467,0.740741,35179629
107.592,99.5486,0.740741,35179630
108.543,95.9376,2.22222,35179626
108.769,100.062,0.740741,35179631
110.765,103.99,0.740741,35179633
110.991,105.579,0.740741,35179634
112.988,105.835,0.740741,35179635
113.213,107.395,0.740741,35179636
114.259,102.248,2.22222,35179632
115.436,109.931,0.740741,35179638
116.481,110.596,0.740741,35179639
117.432,108.432,1.48148,35179637
117.658,111.987,0.740741,35179640
118.703,112.322,0.740741,35179641
119.654,113.01,0.740741,35179642
119.88,114.851,0.740741,35179643
121.876,115.281,0.740741,35179645
122.102,115.748,0.740741,35179646
125.37,115.22,2.22222,35179644
126.321,116.049,1.48148,35179647
127.592,117.617,0.740741,35179649
128.543,118.277,0.740741,35179650
128.769,116.745,2.22222,35179648
129.814,118.32,0.740741,35179651
130.991,121.508,0.740741,35179653
132.037,122.6,0.740741,35179654
132.988,121.123,1.48148,35179652
133.213,124.289,0.740741,35179655
135.21,127.643,0.740741,35179657
135.436,129.347,0.740741,35179658
136.481,125.635,1.48148,35179656
137.432,130.292,0.740741,35179659
137.658,131.126,0.740741,35179660
138.703,131.928,0.740741,35179661
139.654,132.599,0.740741,35179662
139.88,132.821,0.740741,35179663
140.925,135.195,0.740741,35179664
141.876,135.341,0.740741,35179665
142.102,135.54,0.740741,35179666
144.099,137.746,0.740741,35179668
144.324,138.883,0.740741,35179669
145.37,136.81,1.48148,35179667
146.321,139.542,0.740741,35179670
146.547,140.467,0.740741,35179671
148.543,142.06,0.740741,35179673
148.769,142.494,0.740741,35179674
150.765,142.77,0.740741,35179675
152.037,140.905,2.22222,35179672
152.988,143.665,0.740741,35179677
155.21,144.665,0.740741,35179679
155.436,143.583,2.22222,35179676
157.432,144.735,0.740741,35179680
158.703,143.943,2.22222,35179678
159.654,146.881,0.740741,35179682
160.925,146.898,0.740741,35179683
161.876,148.445,0.740741,35179684
162.102,146.569,2.22222,35179681
163.148,148.869,0.740741,35179685
164.324,150.101,0.740741,35179687
165.37,151.694,0.740741,35179688
166.547,152.614,0.740741,35179689
167.592,152.713,0.740741,35179690
168.543,149.442,2.22222,35179686
168.769,154.107,0.740741,35179691
170.765,156.325,0.740741,35179693
172.988,158.099,0.740741,35179695
174.259,156.129,2.22222,35179692
175.21,159.936,0.740741,35179696
175.436,157.174,2.22222,35179694
176.481,160.624,0.740741,35179697
177.432,161.297,0.740741,35179698
177.658,162.893,0.740741,35179699
178.703,163.223,0.740741,35179700
179.88,164.328,0.740741,35179702
180.925,165.82,0.740741,35179703
182.102,166.136,0.740741,35179704
183.148,166.218,0.740741,35179705
184.099,163.477,2.22222,35179701
184.324,166.994,0.740741,35179706
185.37,171.828,0.740741,35179707
186.321,173.791,0.740741,35179708
186.547,175.341,0.740741,35179709
187.592,176.025,0.740741,35179710
189.814,181.27,0.740741,35179713
190.991,179.738,1.48148,35179712
192.037,182.116,0.740741,35179714
192.988,178.528,2.22222,35179711
