FinishTime,ArrivalTime,ServiceTime,ID
15.91,1.0952,0.740741,12232034
17.1472,2.33242,0.740741,12232035
23.0556,8.24083,0.740741,12232036
24.6655,9.85073,0.740741,12232038
26.0303,11.2155,0.740741,12232039
26.3584,11.5436,0.740741,12232040
26.7377,11.9229,0.740741,12232041
30.4179,15.6031,0.740741,12232043
31.6573,16.8425,0.740741,12232044
32.2219,17.4071,0.740741,12232045
35.4538,20.639,0.740741,12232049
35.7689,20.9541,0.740741,12232050
36.1379,21.3231,0.740741,12232052
36.3717,21.5569,0.740741,12232053
36.7618,21.947,0.740741,12232054
37.99,23.1751,0.740741,12232056
38.0434,23.2198,0.740741,12232057
39.4804,23.7952,0.740741,12232058
40.8451,24.1838,0.740741,12232059
41.1732,24.2678,0.740741,12232060
41.5525,26.5068,0.740741,12232061
42.4538,27.5135,0.740741,12232062
45.2328,28.1265,0.740741,12232063
46.4721,30.0432,0.740741,12232064
47.0367,31.3602,0.740741,12232065
48.4823,33.6675,0.740741,12232066
50.2686,12.8241,1.48148,12232042
55.0237,0.165028,2.22222,12232033
56.2097,41.3949,0.740741,12232069
57.7538,42.939,0.740741,12232070
59.0344,44.2195,0.740741,12232071
59.332,44.5172,0.740741,12232072
59.6032,44.7884,0.740741,12232073
59.8077,44.9929,0.740741,12232074
60.9967,46.1819,0.740741,12232075
62.1767,47.3618,0.740741,12232076
64.3653,49.5505,0.740741,12232077
64.5638,8.4138,2.22222,12232037
65.3985,17.7154,2.22222,12232046
65.5407,18.5771,2.22222,12232047
65.7675,20.3949,2.22222,12232048
66.0013,21.0962,2.22222,12232051
66.4409,21.9965,2.22222,12232055
66.7913,51.9765,0.740741,12232079
70.2179,40.1395,1.48148,12232068
71.9073,57.0925,0.740741,12232080
72.7116,57.8968,0.740741,12232082
75.2368,60.422,0.740741,12232085
77.8141,62.9993,0.740741,12232088
79.1802,63.5839,0.740741,12232089
79.3786,64.0295,0.740741,12232090
82.1088,67.294,0.740741,12232092
83.185,68.3701,0.740741,12232093
83.9286,69.1138,0.740741,12232094
83.9592,39.5148,2.22222,12232067
84.4601,69.6453,0.740741,12232095
85.4404,70.6256,0.740741,12232096
86.7221,71.2225,0.740741,12232099
87.0875,71.8062,0.740741,12232100
92.0124,77.1976,0.740741,12232101
95.1769,80.3621,0.740741,12232102
95.9863,49.9369,2.22222,12232078
97.5685,82.7537,0.740741,12232104
97.8016,82.9868,0.740741,12232105
97.9214,83.1066,0.740741,12232106
98.3089,83.4941,0.740741,12232107
99.0718,84.2569,0.740741,12232108
101.727,86.9118,0.740741,12232110
101.785,86.9707,0.740741,12232111
102.099,87.2841,0.740741,12232112
102.955,88.1399,0.740741,12232113
103.03,57.4578,2.22222,12232081
104.296,58.5855,2.22222,12232083
104.866,59.8515,2.22222,12232084
106.138,61.6939,2.22222,12232086
106.827,90.8941,0.740741,12232114
107.278,61.7039,2.22222,12232087
110.801,93.473,0.740741,12232116
111.003,94.6386,0.740741,12232117
112.303,66.6829,2.22222,12232091
112.383,95.4141,0.740741,12232118
112.616,95.6322,0.740741,12232119
112.736,96.547,0.740741,12232120
113.124,96.7685,0.740741,12232121
113.887,97.5071,0.740741,12232122
116.15,70.748,1.48148,12232097
116.541,100.107,0.740741,12232124
116.6,100.924,0.740741,12232125
117.298,102.483,0.740741,12232126
117.845,102.999,0.740741,12232128
118.435,71.1066,1.48148,12232098
122.739,107.924,0.740741,12232129
123.147,108.332,0.740741,12232130
125.216,110.401,0.740741,12232131
126.61,111.795,0.740741,12232133
130.706,115.891,0.740741,12232135
131.256,116.441,0.740741,12232136
132.584,102.549,1.48148,12232127
133.356,118.541,0.740741,12232137
134.567,119.753,0.740741,12232140
135.021,120.206,0.740741,12232141
135.768,81.3732,2.22222,12232103
136.149,121.334,0.740741,12232142
139.025,86.3848,2.22222,12232109
141.373,92.3363,2.22222,12232115
143.656,128.841,0.740741,12232145
145.644,98.4794,2.22222,12232123
146.088,131.273,0.740741,12232146
148.346,118.716,1.48148,12232138
148.853,134.038,0.740741,12232149
150.022,135.207,0.740741,12232150
150.993,136.179,0.740741,12232151
151.833,137.018,0.740741,12232152
153.044,138.229,0.740741,12232153
155.11,140.295,0.740741,12232154
155.273,140.458,0.740741,12232155
155.727,140.912,0.740741,12232157
156.087,111.643,2.22222,12232132
158.581,114.137,2.22222,12232134
159.286,144.471,0.740741,12232159
162.12,147.305,0.740741,12232160
163.391,118.946,2.22222,12232139
163.932,149.117,0.740741,12232161
165.524,150.71,0.740741,12232163
167.132,152.317,0.740741,12232164
167.301,121.825,2.22222,12232143
169.578,154.763,0.740741,12232166
171.304,156.489,0.740741,12232167
173.551,158.736,0.740741,12232169
173.721,158.906,0.740741,12232170
174.003,159.188,0.740741,12232171
174.459,128.581,2.22222,12232144
175.179,160.364,0.740741,12232172
176.029,161.214,0.740741,12232174
176.222,131.777,2.22222,12232147
177.401,162.586,0.740741,12232175
177.919,133.474,2.22222,12232148
178.206,163.274,0.740741,12232176
179.478,164.664,0.740741,12232177
182.444,167.629,0.740741,12232178
184.939,170.124,0.740741,12232179
185.29,170.475,0.740741,12232180
185.496,170.681,0.740741,12232181
186.119,170.932,0.740741,12232182
187.395,140.675,2.22222,12232156
188.366,172.086,0.740741,12232184
188.536,172.441,0.740741,12232185
189.458,174.643,0.740741,12232186
190.558,175.743,0.740741,12232188
191.328,176.513,0.740741,12232189
191.69,176.875,0.740741,12232190
192.257,142.825,2.22222,12232158
193.126,178.312,0.740741,12232191
193.23,178.416,0.740741,12232192
200.05,149.873,2.22222,12232162
200.898,186.083,0.740741,12232193
200.93,186.115,0.740741,12232194
201.611,186.796,0.740741,12232195
203.545,188.73,0.740741,12232196
204.05,154.102,2.22222,12232165
204.831,190.016,0.740741,12232197
205.148,190.333,0.740741,12232198
205.436,190.621,0.740741,12232200
205.636,190.821,0.740741,12232201
207.168,192.353,0.740741,12232202
207.312,192.497,0.740741,12232203
207.352,192.537,0.740741,12232204
208.319,156.846,2.22222,12232168
211.968,160.537,2.22222,12232173
214.865,197.502,0.740741,12232207
215.713,198.215,0.740741,12232208
216.348,171.904,2.22222,12232183
218.082,203.267,0.740741,12232209
219.414,174.969,2.22222,12232187
220.191,190.561,1.48148,12232199
224.337,209.522,0.740741,12232213
224.692,209.877,0.740741,12232214
225.394,210.58,0.740741,12232215
227.306,212.491,0.740741,12232216
227.726,212.911,0.740741,12232218
229.87,215.055,0.740741,12232219
230.742,215.927,0.740741,12232221
230.855,216.04,0.740741,12232222
