FinishTime,ArrivalTime,ServiceTime,ID
1.321690713397911e+01,1.452201251626173e+00,5.882352941176471e-01,10568947
1.786564959161443e+01,6.100943709261493e+00,5.882352941176471e-01,10568949
1.907979258369459e+01,7.315086701341651e+00,5.882352941176471e-01,10568952
2.041925709342055e+01,8.654551211067606e+00,5.882352941176471e-01,10568953
2.131823779854821e+01,9.553531916195265e+00,5.882352941176471e-01,10568954
2.149991881862777e+01,9.735212936274831e+00,5.882352941176471e-01,10568955
2.857747703929810e+01,1.681277115694516e+01,5.882352941176471e-01,10568961
3.045774650259527e+01,6.928334737889383e+00,1.176470588235294e+00,10568951
3.116848271612677e+01,1.940377683377383e+01,5.882352941176471e-01,10568963
3.360524930521436e+01,2.184054342286142e+01,5.882352941176471e-01,10568966
3.375339583788359e+01,1.022398407317771e+01,1.176470588235294e+00,10568957
3.568826554555695e+01,3.941478984981241e-01,1.764705882352941e+00,10568946
3.772993409131566e+01,2.596522820896272e+01,5.882352941176471e-01,10568968
3.785281124772596e+01,2.608810536537302e+01,5.882352941176471e-01,10568969
3.810713605543508e+01,2.634243017308214e+01,5.882352941176471e-01,10568970
3.829092243413011e+01,1.476151066942423e+01,1.176470588235294e+00,10568959
3.848815588038751e+01,2.672344999803457e+01,5.882352941176471e-01,10568971
4.106395319778468e+01,5.769835550725862e+00,1.764705882352941e+00,10568948
4.115500081211893e+01,2.939029492976598e+01,5.882352941176471e-01,10568972
4.145424051231987e+01,1.792482874761398e+01,1.176470588235294e+00,10568962
4.145985512226361e+01,6.165737475204785e+00,1.764705882352941e+00,10568950
4.468912640918592e+01,3.292442052683298e+01,5.882352941176471e-01,10568974
4.518000448821337e+01,9.885886841154548e+00,1.764705882352941e+00,10568956
4.536995518756730e+01,3.351358960412230e+01,5.882352941176471e-01,10568976
4.898751055429966e+01,1.369339290724084e+01,1.764705882352941e+00,10568958
5.020753489701760e+01,3.844282901466466e+01,5.882352941176471e-01,10568980
5.080113292351711e+01,1.550701527645828e+01,1.764705882352941e+00,10568960
5.088052228122535e+01,3.911581639887241e+01,5.882352941176471e-01,10568981
5.244490532931110e+01,4.068019944695816e+01,5.882352941176471e-01,10568982
5.287418288730475e+01,4.085876332163658e+01,5.882352941176471e-01,10568983
5.577350570141149e+01,2.047938805435267e+01,1.764705882352941e+00,10568964
5.642541989155785e+01,4.246078599170243e+01,5.882352941176471e-01,10568987
5.664960290571228e+01,3.278235852692793e+01,1.176470588235294e+00,10568973
5.665829632528501e+01,2.072228056177627e+01,1.764705882352941e+00,10568965
5.960691047368790e+01,4.784220459133496e+01,5.882352941176471e-01,10568992
6.112060719861044e+01,4.935590131625750e+01,5.882352941176471e-01,10568994
6.138222301243184e+01,2.571938718819555e+01,1.764705882352941e+00,10568967
6.333169803287368e+01,5.156699215052074e+01,5.882352941176471e-01,10568997
6.498673680045948e+01,4.145732503575360e+01,1.176470588235294e+00,10568985
6.498715829419835e+01,5.322245241184540e+01,5.882352941176471e-01,10568998
6.598430992990545e+01,5.421960404755251e+01,5.882352941176471e-01,10569000
6.855274811336981e+01,5.678804223101687e+01,5.882352941176471e-01,10569004
7.098238319261577e+01,3.480026249964011e+01,1.764705882352941e+00,10568977
7.164421480669905e+01,5.858685143199344e+01,5.882352941176471e-01,10569006
7.164421480669905e+01,5.791487222151557e+01,5.882352941176471e-01,10569005
7.277821071760731e+01,3.597561697404907e+01,1.764705882352941e+00,10568978
7.295468240966893e+01,6.016957732580984e+01,5.882352941176471e-01,10569009
7.302405173837448e+01,3.756248120157641e+01,1.764705882352941e+00,10568979
7.347241487517321e+01,6.170770899282027e+01,5.882352941176471e-01,10569011
7.470285068839581e+01,4.820566919221257e+01,1.176470588235294e+00,10568993
7.471731506805502e+01,6.242079742841010e+01,5.882352941176471e-01,10569012
7.584251694596053e+01,6.407781106360759e+01,5.882352941176471e-01,10569013
7.640359465201063e+01,4.086754263164005e+01,1.764705882352941e+00,10568984
7.872813555986452e+01,6.696342967751158e+01,5.882352941176471e-01,10569015
7.933833424811662e+01,5.391170714883018e+01,1.176470588235294e+00,10568999
7.950488999317362e+01,6.715000069175913e+01,5.882352941176471e-01,10569016
7.952309088238441e+01,4.202315739132024e+01,1.764705882352941e+00,10568986
8.017901467041816e+01,4.271575914559144e+01,1.764705882352941e+00,10568988
8.848814091202966e+01,5.149892490407836e+01,1.764705882352941e+00,10568996
8.848814091202966e+01,5.118790330334914e+01,1.764705882352941e+00,10568995
9.055484008071935e+01,7.879013419836641e+01,5.882352941176471e-01,10569028
9.092806294715018e+01,7.916335706479724e+01,5.882352941176471e-01,10569029
