FinishTime,ArrivalTime,ServiceTime,ID
4.321438607004255e+00,1.380262136416020e+00,5.882352941176471e-01,5345115
4.588038100622909e+00,1.646861630034674e+00,5.882352941176471e-01,5345116
6.527838230209461e+00,3.586661759621226e+00,5.882352941176471e-01,5345118
8.840391387334924e+00,5.899214916746689e+00,5.882352941176471e-01,5345119
9.162454252578128e+00,6.221277781989893e+00,5.882352941176471e-01,5345120
1.055023063130133e+01,7.609054160713091e+00,5.882352941176471e-01,5345121
1.135661159075617e+01,2.432337619543263e+00,1.764705882352941e+00,5345117
1.168082329847496e+01,8.739646827886721e+00,5.882352941176471e-01,5345123
1.386435275772365e+01,7.981999816547177e+00,1.176470588235294e+00,5345122
1.977604643006313e+01,1.683486995947489e+01,5.882352941176471e-01,5345124
2.087518163499301e+01,1.793400516440478e+01,5.882352941176471e-01,5345126
2.363311569969968e+01,1.775076275852321e+01,1.176470588235294e+00,5345125
2.452786530591526e+01,2.158668883532702e+01,5.882352941176471e-01,5345130
2.624312722371108e+01,2.330195075312285e+01,5.882352941176471e-01,5345131
2.765234521548046e+01,2.471116874489222e+01,5.882352941176471e-01,5345134
2.854763317055393e+01,2.560645669996570e+01,5.882352941176471e-01,5345135
2.881558793819543e+01,1.886267097115468e+01,1.764705882352941e+00,5345127
2.918430369429932e+01,2.564693738249958e+01,5.882352941176471e-01,5345136
3.049145634435501e+01,2.755027987376678e+01,5.882352941176471e-01,5345137
3.154793943618794e+01,2.860676296559970e+01,5.882352941176471e-01,5345138
3.194112228683561e+01,2.869550176134503e+01,5.882352941176471e-01,5345140
3.194112228683561e+01,2.868790166366380e+01,5.882352941176471e-01,5345139
3.215150982546711e+01,1.959632331487723e+01,1.764705882352941e+00,5345128
3.448911590677617e+01,3.109296464956304e+01,5.882352941176471e-01,5345142
3.556513731356272e+01,3.262396084297448e+01,5.882352941176471e-01,5345143
3.556614262513076e+01,3.262496615454252e+01,5.882352941176471e-01,5345144
3.752156076154458e+01,3.458038429095634e+01,5.882352941176471e-01,5345146
3.872684622386930e+01,3.578566975328106e+01,5.882352941176471e-01,5345148
3.873791531692017e+01,3.579673884633193e+01,5.882352941176471e-01,5345149
4.096161842009294e+01,3.084447878250915e+01,1.176470588235294e+00,5345141
4.104974155624994e+01,2.379466778465351e+01,1.764705882352941e+00,5345132
4.104974155624994e+01,2.139404509298868e+01,1.764705882352941e+00,5345129
4.436952623782865e+01,4.142834976724041e+01,5.882352941176471e-01,5345150
4.463041780912813e+01,4.168924133853989e+01,5.882352941176471e-01,5345151
4.467504882949142e+01,4.173387235890319e+01,5.882352941176471e-01,5345152
4.744114849406662e+01,4.366277162341810e+01,5.882352941176471e-01,5345155
4.856260064415493e+01,4.268024770297846e+01,1.176470588235294e+00,5345154
5.038232496465486e+01,4.427273017040855e+01,1.176470588235294e+00,5345156
5.104479793228498e+01,4.222126852052028e+01,1.764705882352941e+00,5345153
5.261197177317907e+01,4.967079530259084e+01,5.882352941176471e-01,5345157
5.408327669164089e+01,5.114210022105265e+01,5.882352941176471e-01,5345160
5.732609256976985e+01,5.438491609918162e+01,5.882352941176471e-01,5345163
5.874276227229043e+01,4.991923286052573e+01,1.764705882352941e+00,5345158
5.930318706473008e+01,5.636201059414185e+01,5.882352941176471e-01,5345165
6.043999541812788e+01,5.106159215636501e+01,1.764705882352941e+00,5345159
6.045985374305990e+01,5.751867727247167e+01,5.882352941176471e-01,5345166
6.128981240664036e+01,5.834863593605212e+01,5.882352941176471e-01,5345168
6.270159793203280e+01,5.976042146144456e+01,5.882352941176471e-01,5345169
6.452178817199459e+01,5.160842142846019e+01,1.764705882352941e+00,5345161
6.527997309180518e+01,6.233879662121694e+01,5.882352941176471e-01,5345172
6.780681998373649e+01,5.489147663656735e+01,1.764705882352941e+00,5345164
6.780681998373649e+01,5.257481048465927e+01,1.764705882352941e+00,5345162
6.907430943390501e+01,6.613313296331678e+01,5.882352941176471e-01,5345173
6.997421574201290e+01,6.703303927142467e+01,5.882352941176471e-01,5345174
7.027360514374281e+01,5.767190559339574e+01,1.764705882352941e+00,5345167
7.058773312898698e+01,6.764655665839874e+01,5.882352941176471e-01,5345175
7.137886189398889e+01,6.843768542340066e+01,5.882352941176471e-01,5345176
7.356546429066901e+01,7.062428782008077e+01,5.882352941176471e-01,5345177
7.367296707549647e+01,6.210859120473429e+01,1.764705882352941e+00,5345171
7.367296707549647e+01,6.207955249318329e+01,1.764705882352941e+00,5345170
7.398108466485008e+01,7.103990819426184e+01,5.882352941176471e-01,5345178
7.445465301594858e+01,7.151347654536034e+01,5.882352941176471e-01,5345179
8.210458430565207e+01,7.916340783506383e+01,5.882352941176471e-01,5345181
8.453618473684750e+01,8.159500826625927e+01,5.882352941176471e-01,5345183
8.483194160512139e+01,7.600841219335668e+01,1.764705882352941e+00,5345180
8.704822831322729e+01,8.410705184263906e+01,5.882352941176471e-01,5345185
8.792015770963907e+01,8.497898123905084e+01,5.882352941176471e-01,5345186
9.049477227966815e+01,8.149172717896051e+01,1.764705882352941e+00,5345182
9.132090428263902e+01,8.837972781205078e+01,5.882352941176471e-01,5345190
9.246245457084190e+01,8.267568868125211e+01,1.764705882352941e+00,5345184
9.255543640430692e+01,8.961425993371868e+01,5.882352941176471e-01,5345191
9.426208075322725e+01,8.791895583107394e+01,1.176470588235294e+00,5345189
9.656358663631048e+01,9.362241016572224e+01,5.882352941176471e-01,5345192
9.683079992654426e+01,8.617211178863790e+01,1.764705882352941e+00,5345187
9.753307438773736e+01,9.459189791714913e+01,5.882352941176471e-01,5345193
9.769653215282299e+01,9.475535568223476e+01,5.882352941176471e-01,5345194
9.780843681495937e+01,9.486726034437113e+01,5.882352941176471e-01,5345195
9.968290530038790e+01,9.603703214943225e+01,5.882352941176471e-01,5345197
9.968290530038790e+01,9.540924973377639e+01,5.882352941176471e-01,5345196
1.031475876935201e+02,1.002064112229319e+02,5.882352941176471e-01,5345202
1.034252282740184e+02,1.004840518034301e+02,5.882352941176471e-01,5345203
1.036553631149909e+02,9.777301017381444e+01,1.176470588235294e+00,5345199
1.062068050765247e+02,1.032656286059365e+02,5.882352941176471e-01,5345205
1.073569818828369e+02,1.044158054122487e+02,5.882352941176471e-01,5345207
1.073783970469254e+02,1.044372205763371e+02,5.882352941176471e-01,5345208
1.089684668655787e+02,1.053354809094471e+02,5.882352941176471e-01,5345210
1.101777968799111e+02,9.841309099755812e+01,1.764705882352941e+00,5345200
1.119096433361670e+02,1.086052774342757e+02,5.882352941176471e-01,5345214
1.122595392052166e+02,1.089825761933397e+02,5.882352941176471e-01,5345216
1.131189733504993e+02,1.101436600660417e+02,5.882352941176471e-01,5345217
1.134521017904926e+02,1.105109253199044e+02,5.882352941176471e-01,5345218
1.153972839913442e+02,1.034360097934519e+02,1.176470588235294e+00,5345206
1.155503812336589e+02,1.126092047630707e+02,5.882352941176471e-01,5345219
1.164519992573859e+02,9.954794276637489e+01,1.764705882352941e+00,5345201
1.181816814282150e+02,1.152405049576267e+02,5.882352941176471e-01,5345220
1.183384604619324e+02,1.027270845613338e+02,1.764705882352941e+00,5345204
1.206658737037082e+02,1.177246972331200e+02,5.882352941176471e-01,5345222
1.217806363075834e+02,1.188394598369952e+02,5.882352941176471e-01,5345224
1.251010459072303e+02,1.162775164954656e+02,1.764705882352941e+00,5345221
1.265949880978309e+02,1.236538116272426e+02,5.882352941176471e-01,5345225
1.267574437691231e+02,1.238162672985349e+02,5.882352941176471e-01,5345226
1.274200119143492e+02,1.185964825025845e+02,1.764705882352941e+00,5345223
1.337851666975547e+02,1.308439902269664e+02,5.882352941176471e-01,5345228
1.339077809852593e+02,1.280254280440828e+02,1.176470588235294e+00,5345227
1.353311217506268e+02,1.323899452800386e+02,5.882352941176471e-01,5345230
1.379091169751820e+02,1.349679405045938e+02,5.882352941176471e-01,5345231
