FinishTime,ArrivalTime,ServiceTime,ID
2.46432,1.87609,0.588235,49719410
7.5384,5.77369,1.76471,49719411
8.12663,6.45326,0.588235,49719412
9.30311,6.85786,0.588235,49719414
9.89134,8.11234,0.588235,49719415
10.4796,8.34597,0.588235,49719416
11.656,6.58135,1.76471,49719413
12.2443,11.5811,0.588235,49719417
14.6196,13.8693,0.588235,49719420
15.2078,12.8549,1.17647,49719418
16.3843,13.2162,1.76471,49719419
19.9706,18.3221,0.588235,49719424
21.1471,17.6177,1.76471,49719421
21.7353,20.6594,0.588235,49719425
22.3236,17.8709,1.17647,49719422
23.5,22.267,0.588235,49719427
24.6765,17.9323,1.76471,49719423
25.2647,23.7927,0.588235,49719428
25.853,21.9494,1.17647,49719426
27.4445,26.8562,0.588235,49719429
28.0327,27.0544,0.588235,49719430
30.2545,29.6663,0.588235,49719431
32.0065,31.4182,0.588235,49719432
34.1035,33.5152,0.588235,49719433
35.932,35.3438,0.588235,49719434
36.8304,36.2422,0.588235,49719435
38.3216,37.2916,0.588235,49719437
38.9098,37.5864,0.588235,49719438
39.498,37.1451,1.17647,49719436
41.4694,40.2929,1.17647,49719439
43.0677,41.8912,1.17647,49719440
45.0438,43.2791,1.76471,49719441
46.9413,46.3531,0.588235,49719442
49.2982,48.71,0.588235,49719444
49.8865,48.8235,0.588235,49719445
51.063,49.7083,0.588235,49719447
52.2036,48.0859,1.17647,49719443
52.7918,51.8698,0.588235,49719449
53.9683,52.7264,0.588235,49719451
55.733,49.3728,1.76471,49719446
56.9094,51.0471,1.76471,49719448
57.4977,56.3148,0.588235,49719453
58.6742,57.8769,0.588235,49719455
59.2624,58.1048,0.588235,49719456
60.4389,59.6455,0.588235,49719458
61.0271,59.8541,0.588235,49719459
61.6153,60.1779,0.588235,49719460
62.2036,61.4354,0.588235,49719461
62.7918,61.5393,0.588235,49719462
63.9683,51.9821,1.17647,49719450
65.1447,52.8869,1.76471,49719452
66.9094,65.4313,0.588235,49719466
67.4977,66.0791,0.588235,49719467
68.6742,57.0202,1.76471,49719454
70.4389,58.1537,1.76471,49719457
71.6153,61.7472,1.76471,49719463
72.2036,71.5668,0.588235,49719469
72.7918,71.7082,0.588235,49719470
73.9683,72.4906,0.588235,49719472
74.5565,73.8026,0.588235,49719473
75.733,64.3219,1.76471,49719464
78.0859,64.9342,1.76471,49719465
78.6742,77.6066,0.588235,49719476
79.2624,78.2266,0.588235,49719477
79.8506,78.3015,0.588235,49719478
80.4389,78.6637,0.588235,49719479
81.0271,78.7027,0.588235,49719480
82.2036,67.8353,1.17647,49719468
83.38,71.9571,1.76471,49719471
85.1447,83.7499,0.588235,49719484
