FinishTime,ArrivalTime,ServiceTime,ID
3.29999,1.07777,0.740741,8117759
5.19303,2.97081,0.740741,8117761
7.95347,5.73124,0.740741,8117763
8.09469,1.42803,2.22222,8117760
9.97653,5.53208,1.48148,8117762
10.3169,7.57052,0.740741,8117765
12.1987,8.43133,0.740741,8117766
14.421,10.3914,0.740741,8117768
14.6201,6.38762,2.22222,8117764
16.6432,12.6062,0.740741,8117769
16.8424,13.4172,0.740741,8117770
16.9836,8.71638,2.22222,8117767
19.3304,17.1082,0.740741,8117772
19.5207,17.2985,0.740741,8117773
22.224,20.0018,0.740741,8117775
23.3099,15.5232,2.22222,8117771
24.4463,20.3758,0.740741,8117776
25.5321,21.7561,0.740741,8117777
26.5505,19.8838,2.22222,8117774
26.6685,22.5615,0.740741,8117778
27.7543,23.1311,0.740741,8117779
28.7727,24.0839,0.740741,8117780
28.8907,24.3802,0.740741,8117781
29.9765,24.4083,0.740741,8117782
30.9949,24.4949,0.740741,8117783
31.1129,25.2755,0.740741,8117784
32.1987,27.14,0.740741,8117785
33.2171,30.2064,0.740741,8117786
33.3351,30.2277,0.740741,8117787
35.5574,33.0598,0.740741,8117790
37.7796,33.1736,0.740741,8117791
38.8654,31.2034,2.22222,8117788
39.8838,32.8356,2.22222,8117789
40.0018,33.8022,0.740741,8117792
41.0876,34.5416,0.740741,8117793
42.106,36.9279,0.740741,8117794
42.5375,40.3153,0.740741,8117795
44.3282,41.2718,0.740741,8117797
47.7543,40.3529,2.22222,8117796
47.9301,45.7079,0.740741,8117798
51.6192,49.397,0.740741,8117800
52.5645,50.3423,0.740741,8117801
54.3966,47.73,2.22222,8117799
56.6189,52.6093,0.740741,8117804
58.2858,50.424,2.22222,8117802
58.8411,52.8428,0.740741,8117805
59.2312,51.9193,2.22222,8117803
60.5081,53.4236,0.740741,8117806
61.0633,55.9959,0.740741,8117807
63.2855,57.5312,0.740741,8117810
64.9525,57.3853,1.48148,8117809
65.8979,57.2955,2.22222,8117808
67.1747,63.4785,0.740741,8117812
69.397,65.0912,0.740741,8117814
69.9522,62.6031,2.22222,8117811
71.6192,65.2506,0.740741,8117815
72.1744,65.9204,0.740741,8117816
72.5645,64.5208,2.22222,8117813
74.7867,69.6915,0.740741,8117819
78.2858,66.9257,2.22222,8117817
78.8411,69.1103,2.22222,8117818
80.5081,72.8106,0.740741,8117821
81.0633,74.4303,0.740741,8117822
81.4534,70.3079,2.22222,8117820
82.7303,75.4869,0.740741,8117823
83.2855,78.2472,0.740741,8117824
83.6756,78.8461,0.740741,8117825
84.9525,79.1684,0.740741,8117826
85.5077,80.6625,0.740741,8117827
85.8979,81.9105,0.740741,8117828
87.73,82.417,0.740741,8117830
88.1201,83.9234,0.740741,8117831
89.9522,85.0739,0.740741,8117832
90.3423,86.0561,0.740741,8117833
91.6192,82.0628,2.22222,8117829
92.1744,86.404,0.740741,8117834
92.5645,89.3362,0.740741,8117835
93.8414,89.8975,0.740741,8117836
94.3966,90.6482,0.740741,8117837
96.0294,93.8072,0.740741,8117838
98.8258,96.6036,0.740741,8117839
99.8722,97.6499,0.740741,8117840
99.9055,97.6832,0.740741,8117841
103.389,101.166,0.740741,8117843
104.441,102.218,0.740741,8117844
105.611,102.416,0.740741,8117845
106.663,102.515,0.740741,8117846
107.223,100.557,2.22222,8117842
107.833,103.524,0.740741,8117847
109.501,107.279,0.740741,8117848
110.794,108.572,0.740741,8117850
111.723,108.664,0.740741,8117851
113.016,108.92,0.740741,8117852
115.007,108.34,2.22222,8117849
116.167,110.362,1.48148,8117853
