FinishTime,ArrivalTime,ServiceTime,ID
1.001040000000001e+03,9.960400000000006e+02,1.000000000000000e+00,684
1.002050000000001e+03,9.970500000000006e+02,1.000000000000000e+00,685
1.002900000000001e+03,9.979000000000006e+02,1.000000000000000e+00,686
1.004360000000001e+03,9.980000000000006e+02,1.000000000000000e+00,687
1.004540000000001e+03,9.945400000000006e+02,2.000000000000000e+00,683
1.007060000000001e+03,1.001550000000001e+03,1.001000000000000e+00,689
1.007900000000001e+03,1.002790000000001e+03,1.000000000000000e+00,691
1.009710000000001e+03,1.004710000000001e+03,1.000000000000000e+00,693
1.011040000000001e+03,1.005150000000001e+03,1.000000000000000e+00,694
1.012060000000001e+03,1.006570000000001e+03,1.000000000000000e+00,695
1.013400000000001e+03,1.008400000000001e+03,1.000000000000000e+00,696
1.014710000000001e+03,1.004610000000001e+03,2.000000000000000e+00,692
1.018710000000001e+03,1.013710000000001e+03,1.000000000000000e+00,698
1.019110000000001e+03,1.000890000000001e+03,3.000000000000000e+00,688
1.019120000000001e+03,1.014120000000001e+03,1.000000000000000e+00,699
1.021850000000001e+03,1.016850000000001e+03,1.000000000000000e+00,700
1.022950000000001e+03,1.017950000000001e+03,1.000000000000000e+00,701
1.023710000000001e+03,1.018410000000001e+03,1.000000000000000e+00,702
1.023720000000001e+03,1.012560000000001e+03,2.000000000000000e+00,697
1.025710000000001e+03,1.020710000000001e+03,1.000000000000000e+00,703
1.027270000000001e+03,1.022270000000001e+03,1.000000000000000e+00,704
1.029790000000001e+03,1.024790000000001e+03,1.000000000000000e+00,706
1.030150000000001e+03,1.025150000000001e+03,1.000000000000000e+00,707
1.030710000000001e+03,1.025550000000001e+03,1.000000000000000e+00,708
1.032270000000001e+03,1.026320000000001e+03,1.000000000000000e+00,709
1.034790000000001e+03,1.024470000000001e+03,2.000000000000000e+00,705
1.036070000000001e+03,1.031070000000001e+03,1.000000000000000e+00,712
1.038040000000001e+03,1.033040000000001e+03,1.000000000000000e+00,714
1.039490000000001e+03,1.033600000000001e+03,1.000666666666667e+00,715
1.039790000000001e+03,1.027890000000001e+03,2.001000000000000e+00,710
1.042690000000001e+03,1.037690000000001e+03,1.000000000000000e+00,718
1.046380000000001e+03,1.031380000000001e+03,3.000000000000000e+00,713
1.046630000000001e+03,1.041630000000001e+03,1.000000000000000e+00,721
1.047700000000001e+03,1.041950000000001e+03,1.001000000000000e+00,722
1.049180000000001e+03,1.038740000000001e+03,2.000000000000000e+00,719
1.049190000000001e+03,1.044190000000001e+03,1.000000000000000e+00,724
1.051380000000001e+03,1.045120000000001e+03,1.000000000000000e+00,725
1.051630000000001e+03,1.039630000000001e+03,2.000000000000000e+00,720
1.054630000000001e+03,1.049630000000001e+03,1.000000000000000e+00,727
1.055550000000001e+03,1.050550000000001e+03,1.000000000000000e+00,728
1.057700000000001e+03,1.047350000000001e+03,2.000000000000000e+00,726
1.060520000000001e+03,1.055520000000001e+03,1.000000000000000e+00,730
1.060620000000001e+03,1.055620000000001e+03,1.000000000000000e+00,731
1.062300000000001e+03,1.057300000000001e+03,1.000000000000000e+00,733
1.062500000000001e+03,1.052100000000001e+03,2.000000000000000e+00,729
1.065520000000001e+03,1.058520000000001e+03,1.000000000000000e+00,734
1.066790000000001e+03,1.061790000000001e+03,1.000000000000000e+00,735
1.068870000000001e+03,1.063870000000001e+03,1.000000000000000e+00,737
1.071790000000001e+03,1.066580000000001e+03,1.000000000000000e+00,739
1.071830000000001e+03,1.061800000000001e+03,2.000000000000000e+00,736
1.072300000000001e+03,1.056830000000001e+03,3.000000000000000e+00,732
1.073870000000001e+03,1.067800000000001e+03,1.000000000000000e+00,740
1.076790000000001e+03,1.066370000000001e+03,2.000000000000000e+00,738
1.078870000000001e+03,1.073650000000001e+03,1.000000000000000e+00,745
1.081380000000001e+03,1.074530000000001e+03,1.000000000000000e+00,746
1.081800000000001e+03,1.076490000000001e+03,1.001000000000000e+00,747
1.082160000000001e+03,1.069120000000001e+03,2.001000000000000e+00,741
1.084860000000001e+03,1.079860000000001e+03,1.000000000000000e+00,749
1.086390000000001e+03,1.079870000000001e+03,1.001000000000000e+00,750
1.087460000000001e+03,1.082460000000001e+03,1.000000000000000e+00,752
1.088550000000001e+03,1.072160000000001e+03,3.001000000000000e+00,743
1.089100000000001e+03,1.084100000000001e+03,1.000000000000000e+00,753
1.089870000000001e+03,1.084130000000001e+03,1.001000000000000e+00,754
1.091400000000001e+03,1.084930000000001e+03,1.001000000000000e+00,756
